,S.No,Comments,Label,enc_label,Label_hate,Label_non-hate,cleaned,transliterated_text
2773,HATE_3774,ఈ పాట విన్నపుడల్లా SPB గారే మళ్ళీ తిరిగొచ్చి పాడారు అనిపిస్తుంది ,non-hate,1,0.0,1.0,ఈ పాట విన్నపుడల్లా SPB గారే మళ్ళీ తిరిగొచ్చి పాడారు అనిపిస్తుంది,ఈ పాట విన్నపుడల్లా ఎస్పీబీ గారే మళ్ళీ తిరిగొచ్చి పాడారు అనిపిస్తుంది
2774,HATE_3775,ఈ పాటని రోజుకి ఒక్కసారైనా వింటున్న వారు లైక్ చేయండి…,non-hate,1,0.0,1.0,ఈ పాటని రోజుకి ఒక్కసారైనా వింటున్న వారు లైక్ చేయండి…,ఈ పాటని రోజుకి ఒక్కసారైనా వింటున్న వారు లైక్ చేయండి…
2775,HATE_3776,ఒక రాణి ఎవరు ఎత్తండి ఆమె రాజ్యం ఒక సైనికుడి కోసం ఒక సైనికుడు ఎవరు త్యాగం చేస్తారు అతని జీవితం మరియు ప్రేమ కోసం అతని దేశం ,non-hate,1,0.0,1.0,ఒక రాణి ఎవరు ఎత్తండి ఆమె రాజ్యం ఒక సైనికుడి కోసం ఒక సైనికుడు ఎవరు త్యాగం చేస్తారు అతని జీవితం మరియు ప్రేమ కోసం అతని దేశం,ఒక రాణి ఎవరు ఎత్తండి ఆమె రాజ్యం ఒక సైనికుడి కోసం ఒక సైనికుడు ఎవరు త్యాగం చేస్తారు అతని జీవితం మరియు ప్రేమ కోసం అతని దేశం
2776,HATE_3777,సినిమాని ఎంత అందంగా...ఎంత హృద్యంగా...తీయవచ్చో....తీసి నిరూపించిన హను రాఘవపూడి గారికి శిరస్సు వంచి కృతజ్ఞతా భావంతో నమస్కరిస్తున్నాను.,non-hate,1,0.0,1.0,సినిమాని ఎంత అందంగాఎంత హృద్యంగాతీయవచ్చోతీసి నిరూపించిన హను రాఘవపూడి గారికి శిరస్సు వంచి కృతజ్ఞతా భావంతో నమస్కరిస్తున్నాను,సినిమాని ఎంత అందంగాఎంత హృద్యంగాతీయవచ్చోతీసి నిరూపించిన హను రాఘవపూడి గారికి శిరస్సు వంచి కృతజ్ఞతా భావంతో నమస్కరిస్తున్నాను
2777,HATE_3778,"మొన్నామధ్య ఒక గమ్యం, నిన్న ఒక మళ్ళీ మళ్ళీ ఇది రానిరోజు , నేడు ఈ సీతారామం. నిజంగా హృద్యమైన సినిమాలు. ఇలాంటి సంస్కారవంతమైన సినిమాలు కూడా అప్పుడప్పుడూ రావాలి. జనాలు బాగా ఆదరించాలి",non-hate,1,0.0,1.0,మొన్నామధ్య ఒక గమ్యం నిన్న ఒక మళ్ళీ మళ్ళీ ఇది రానిరోజు నేడు ఈ సీతారామం నిజంగా హృద్యమైన సినిమాలు ఇలాంటి సంస్కారవంతమైన సినిమాలు కూడా అప్పుడప్పుడూ రావాలి జనాలు బాగా ఆదరించాలి,మొన్నామధ్య ఒక గమ్యం నిన్న ఒక మళ్ళీ మళ్ళీ ఇది రానిరోజు నేడు ఈ సీతారామం నిజంగా హృద్యమైన సినిమాలు ఇలాంటి సంస్కారవంతమైన సినిమాలు కూడా అప్పుడప్పుడూ రావాలి జనాలు బాగా ఆదరించాలి
2778,HATE_3779,సినిమా చూస్తున్నంత సేపు ఏదో మనసుకు తెలియదే ఆనందం,non-hate,1,0.0,1.0,సినిమా చూస్తున్నంత సేపు ఏదో మనసుకు తెలియదే ఆనందం,సినిమా చూస్తున్నంత సేపు ఏదో మనసుకు తెలియదే ఆనందం
2779,HATE_3780,సూపర్. పాట.,non-hate,1,0.0,1.0,సూపర్ పాట,సూపర్ పాట
2780,HATE_3781,ఇ సినిమా మంచి విజయాన్ని సాధించాలి అని మనస్పూర్తిగా కోరుకుంటున్న ,non-hate,1,0.0,1.0,ఇ సినిమా మంచి విజయాన్ని సాధించాలి అని మనస్పూర్తిగా కోరుకుంటున్న,ఇ సినిమా మంచి విజయాన్ని సాధించాలి అని మనస్పూర్తిగా కోరుకుంటున్న
2781,HATE_3782,ఈ పాట ఎంత మందికి ఇష్టం... ,non-hate,1,0.0,1.0,ఈ పాట ఎంత మందికి ఇష్టం,ఈ పాట ఎంత మందికి ఇష్టం
2782,HATE_3783,దేశం కోసం ప్రాణాలు అర్పించిన ఎంతో మంది సైనికులను తలచుకుంటూ జై హింద్ ,non-hate,1,0.0,1.0,దేశం కోసం ప్రాణాలు అర్పించిన ఎంతో మంది సైనికులను తలచుకుంటూ జై హింద్,దేశం కోసం ప్రాణాలు అర్పించిన ఎంతో మంది సైనికులను తలచుకుంటూ జై హింద్
2783,HATE_3784,"పుట్టడం అంటూ జరిగితే అది రైతు కుటుంబంలోనే పుట్టాలి,చావడం అంటూ జరిగితే అది భారత సైనికుడిగానే చావాలి... ",non-hate,1,0.0,1.0,పుట్టడం అంటూ జరిగితే అది రైతు కుటుంబంలోనే పుట్టాలిచావడం అంటూ జరిగితే అది భారత సైనికుడిగానే చావాలి,పుట్టడం అంటూ జరిగితే అది రైతు కుటుంబంలోనే పుట్టాలిచావడం అంటూ జరిగితే అది భారత సైనికుడిగానే చావాలి
2784,HATE_3785,"IPC లో ఉన్న చట్టాలను , రూలింగ్ లో ఉన్న ప్రభుత్వ లకు అనుగుణంగా మరుస్తర...?",hate,0,1.0,0.0,IPC లో ఉన్న చట్టాలను రూలింగ్ లో ఉన్న ప్రభుత్వ లకు అనుగుణంగా మరుస్తర,ఐపీసీ లో ఉన్న చట్టాలను రూలింగ్ లో ఉన్న ప్రభుత్వ లకు అనుగుణంగా మరుస్తర
2785,HATE_3786,Kcr great అందుకేప్రదానిని వద్దన్నాడు,non-hate,1,0.0,1.0,Kcr great అందుకేప్రదానిని వద్దన్నాడు,కేసీఆర్ గ్రేట్ అందుకేప్రదానిని వద్దన్నాడు
2786,HATE_3787,ముందు దాన్ని తరువాత వాడిని చెప్పుతో కొట్టాలి,hate,0,1.0,0.0,ముందు దాన్ని తరువాత వాడిని చెప్పుతో కొట్టాలి,ముందు దాన్ని తరువాత వాడిని చెప్పుతో కొట్టాలి
2787,HATE_3788,బ్లూ ఫిల్మ్ బ్యాచ్ మొత్తం యూట్యూబ్ లో దిగారు.. ఏంట్రా ఇది ,hate,0,1.0,0.0,బ్లూ ఫిల్మ్ బ్యాచ్ మొత్తం యూట్యూబ్ లో దిగారు ఏంట్రా ఇది,బ్లూ ఫిల్మ్ బ్యాచ్ మొత్తం యూట్యూబ్ లో దిగారు ఏంట్రా ఇది
