,Text,enc_label
3561,naaku cheyadam chaala ishtam avarikaina,0
3562,naa daggara kii raa chirigipoye daakaa chesta,0
3563,mundu metro edavaligaa ap kii inko 20 years ina raadu,0
3564,long drive ledhu modda ledhu normusconi intlo saavu,0
3565,lanjakodukulu speed gaa 150200cc bikes nadipe valaki extra insurance kattali,0
3566,lanjakodukullara mellaga chusukoni pondhi raa lanjakodukullara,0
3567,lakshalu lakshalu fees lu dengina,0
3568,kutha chimpi paara denguta ani artem kcpd ante,0
3569,kcpd mens kutha champi paddenguta,0
3570,itlantivi cheppi hostels loo undevaallani inca cheda dobbandi,0
3571,ippudu ekkadiki poyindi raa telugu bhasha mida unna my abhimanam,0
3572,ammai nee pattukoni kaavalissindi konuko ani anta voorukuntundaa,0
3573,inca aapuuuuuuuuu,0
3574,idhi language class aa ledhaa mimicry artiste class aa,0
3575,good mama teesukeli railway station loo padeyandi,0
3576,entha show dengutunnaro telsa nvu vaadu chustunna chaalaa over imd cagey skin ledhu body loo endukee neku tonda mokam dhana,0
3577,entandi puusukunna anta pedha maataa anesav,0
3578,english neerpistunatu ledhu english nee mimicry cheyadam neerpistunatu undhi,0
3579,ii veediyo chuusi neenu chesukovalsi vastundi inca chalu,0
3580,diniki anta bullid up enduku,0
3581,brow vaerae yavaru doraka ledhaa ee pandi mokandi dorikinda,0
3582,bodudu super,0
3583,backside venakamaala backside scope scope caroe sanka naaku estunnadule enakanunchi,0
3584,atleast akkadaina udyogam vachindichaala mandiki adhi sampaadinche seen ledhu lae brow,0
3585,ashu kallu nakinavee ammay nee ekkada nakinav swaamithodala meedhe drushti ekkuva undhi,0
3586,array evadi uccha tagutav raa eppudu chetila oka modda pattukunoyi untav,0
3587,ap loo road lae kii aa dikku ledh mulla metro endhi mawa,0
3588,ap loo jagan anna debbaki metro ledhu lae brow,0
3589,anta fake eyy solu gaalu baagaa ekuva ayaaru,0
3590,ante itanu nae ex annamata,0
3591,ammayila paruvu teesindi,0
3592,adhi cigrate taagutundi observe chesara,0
3593,adhi hookah raa bookahh reddy,0
3594,adhi flatform kaadu platform,0
3595,adara denzings inca aa roeju night,0
3596,aaku pooku teliyandi kuudaa judge ayipoyindi,0
3597,aaa cheera etthi guddalo pettara bay nee mogga nee,0
3598,aa teskelli railway station counter loo padeyandi,0
3599,aaku pooku teliyandi kuudaa judge ayipoyindi,0
3600,kutha chimpi paara dengavu ani ardam,0
3601,dinni evadu raa judge chesindiasalumanchi maatale raavu diniki,0
3602,kutta chinchi paraa dengavu,0
3603,kutha chinchi pari dengutam,0
3604,kutha chilchii pagal dhangao aani ardam,0
3605,arupulu ekkuva jadesment takkuva,0
3606,kutaa chinchi padi dengao raa,0
3607,lanja laga show loo vunnadi ani camen sense kuudaa ledhu,0
3608,eema em peekindi raa judge lae pettaru,0
3609,srimukhi barre gonthu chaalaa irritated gaa undhi,0
3610,keka pettinchi denginav,0
3611,dhanikki kutha gilla mammulaga lehdu raa show naa adhi,0
3612,villu villa mohaniki judge chillara vedavalu,0
3613,chiller daani avadra judge chesindi bosidike,0
3614,west mokaalu mottam judge lae,0
3615,kutha simpi paara debgao,0
3616,dance raani dhanni dance judge gaa pettaru,0
3617,kutta chinchi paara dengutam,0
3618,kutha chimpi pardenguta ninnu varshini,0
3619,nethoo annisaarlu chesavu ani aduguuuu,0
3620,nee maatalu tappa em chesedi lefhu,0
3621,array drama raw apura nae sollu,0
3622,chee deenamma enduku raa veedu,0
3623,array nee bonda raa chetha naa kodaka,0
3624,padutunna sannaasulaki meeku intha age vachindi kadhaa mea amma kuudaa ante kadhaa,0
3625,mea mother kuudaa inkokariki aunty aaa raa chettha dikkumaalina patta,0
3626,correct army green ani buildup icchi amoled green vesukunnaru,0
3627,evadu vacchina game aadedi cash kosamey erripappalu iyyedi maname,0
3628,evaru erripaapalu avutaaru 2024 loo chuudam lee,0
3629,kallu kaakulu etukoni poyaijagaanbros,0
3630,yearry puvvu eeyadu gaa naani… naani anna yayee,0
3631,sonta paeru meda registration cheyy lekha piyadu,0
3632,ray charge aipothe elaa raa google open avruhundu,0
3633,array hoo sullaiga nett ldhu kdha etla open itdi rah pucca,0
3634,nett ii pothe google loo elaa search chestav raa bevakoof,0
3635,recharge aipothe deta elaa vastadi raa erri pucca,0
3636,array badkav recharge aipothe deta alaa ostundra rah,0
3637,orey search cheyalante balance undaali cod aaraa,0
3638,ray verri pushpam recharge khaalii ayyaka browser elaa work avtundira,0
3639,nett balance lekunda google alaa cheyali raa lucca,0
3640,nae batukula sully nett neenu dengina vaadu istada recharge aipothe,0
3641,veelu chesadi gymnastics mulla vaale dhani dance anukuntaaru,0
3642,array sully chikku raa andharridhi interest life untadi picchi lanja,0
3643,naa paeru gundurao chadavaledu chaduvuraadu chadivina raaledu,0
3644,bidda evaruu erripuka lae unnaadu,0
3645,frist vaani bayattaku degemanu,0
3646,veedu veeni peekudu maatalu vinni intarvu moddagallu,0
3647,gudda moosukoni college kii vellu raa enduku paniki rakunda pothava erri pukuu ayetavu,0
3648,chaduvukuntunna pillalni cheda dengey lae unnaadu vaedu bsdk,0
3649,prati lucha gaadu naa ishtam ani cheppi opinion cheppatame,0
3650,nuvvo moddaganivi anduke aapesnav,0
3651,valaki kaadu mundu alantolani interview chestuna villaki pagalali,0
3652,evadra erri pookodu vaadu duplicate guild esukuni show dengutunnadu,0
3653,array pilla bachcha nayala niku chaduvu abbaledu ani chepu direct gaa sodhi enduku dengutav,0
3654,aar kojja eshaalu api dodd mome nee chudukondira,0
3655,enduku ante vaallu chetha lanchodukulu brow,0
3656,aar lanjoduka eko saaru veediyo theyaki raa lajodka,0
3657,chettha veediyo ivaala repu kanna tandrini murry anta daarunamgaa evaruu chudaru,0
3658,fast neetulu cheppavu kadhaa dabbu vaddani ippudu enduku teesukomantunnav,0
3659,em teesukoovaali naa bokkala padda innerwear tappa time bokkalo show,0
3660,ilah sootkesulu petty mosam cheyatam kannah afrer results vacchaaka prize money lae petty untey best gaa enduko ee moesaalu,0
3661,maria srihan pakkana moddagudvala,0
3662,siggu undaali andariki chepadanki teesuko ani,0
3663,enduku navtunav raa yadhava sachinoda,0
3664,kudurugaa koorcho annaiah enduku dhoola panulu nee walla elaago yea upayogam ledhu aandhraaki,0
3665,veeni cm ananalo lekha pothe vp anaalo ardham kavadam ledhu,0
3666,ekili sannasilaga navvu enduku,0
3667,cheppinavi cheppinattu jarigithe adagadaniki appointment kuudaa dorakadu vinevaadu unte edainaa cheptaaru,0
3668,em patta raa edhi nee mokam laage vund,0
3669,vast gada idhaa poraa nae voice vanta mantal vastanda,0
3670,asala emaina rhyming unda,0
3671,nuvvu nee lanja voice pukulo dance chee,0
3672,chiller chiller mokaalani teesukochi famous chestunnaru,0
3673,over acting ekkuvaindi tagginchukunte manchidi,0
3674,edho bajaaru lanja idhi dhi nee action,0
3675,venakaala board enti meeru vese boku vaesaalu enti too kuu,0
3676,enduku recording dance vaallaki viluva ledhu ante ilanti maatalu vekili cheshtalu valle,0
3677,idhi artc conductor haha lekha inca bustand loo emaina chesinda,0
3678,nae mokam susthe leshe modda kuudaa muska potundi,0
3679,tengu kaani athi tengaaku love dalo dancer,0
3680,denni enduku asal famous chesaaru entha chiller dhi,0
3681,orey idhi artc conductor naa recording dancer naa,0
3682,baagaa over chestunnav ilaane chesthe tondaragaa pothav,0
3683,daani maatala vintene ardhamavutundi idhi road said lights vesedani,0
3684,nuvvu west daanivi dommari daana idhi entidhe,0
3685,asalu meeku sighu undaa okasari comments chusukondi,0
3686,poye kalam daggara padindi deniki,0
3687,jee bajaaru chillara dhaniki baagaa hype icchaaru kaadaa raa thu,0
3688,dheeni chusinappude ardham ayindi idhi tractor lae meeda dance vesedanila undhi,0
3689,naa modda lae expressions,0
3690,bokar danila maatalu matladaku,0
3691,puku baadhalaipodi lanja dhana,0
3692,idhi lanja kaabate elaa janaalanu chedakodutundi,0
3693,edho comments pettoddu anna edava munda ippudelaga poyeti vadutunnav,0
3694,idhi lanjala rajyam kaliyugam loo lanjele neetulu chebutaaru,0
3695,galeej mokaalani famous chesaaru kadara,0
3696,elaa lani vaeshaalu vesedaanni teesukochi tv loo pettaru,0
3697,dheeniki k kovvu baagaa perigindi,0
3698,nuv dancer vaa chee sigguledu neku,0
3699,dini guudha pandulu kukkalu gulliyya,0
3700,haha bokkale chivaridaka vunte appudu cheppu,0
3701,array vaadu patta padutunnada lekha padyam oppacheptunada,0
3702,vadi puku chintapandu cheyali,0
3703,maa campus ee brow lanjoduku,0
3704,guudha paguldegale,0
3705,ellati guruvu kanni boka loo ayyali,0
3706,naenae ayithe adaa narukuta vaadu guruva,0
3707,gudda pagaladhenaali lonjakodikini,0
3708,online loo phone book chesthe aipoyedi gaa,1
3709,nduk brow holidays manam teeskuntam kaa elaago,1
3710,,1
3711,sodarulu entha godava unna evadanna tammudini emannah ante raktam oorukodu alaage bhaarateeyulu kuudaa undaalani goppaga choopinchina rajamouli gaariki dhanyavaadaalu,1
3712,super raa china,1
3713,super gaa paadaarumeetho ee patta itum sang chesthe adiriponu,1
3714,saar mea tandri kodukula paatralu chaalaa super gaa untaayi saar naaku kuudaa iddaru kodukulu vaallatho eppudu ilaage kaamedeegaane untaanu,1
3715,sankraantiki rabotunna chiranjeevi gaari cinema mariyu balakrishna gaari cinema manchi vijayam saadhinchaalani korukuntu,1
3716,sridevi drama company show walla entho mandi talent unnavaaru bayataku vastunnaaru,1
3717,shaker master yash master ramyakrishna maam varaku ok migataa chillara batch judges endira nayana,1
3718,vaegamgaa vachinavaadidi tappa,1
3719,vammo vaayyoguruvu garu manchi caca padutunnadu,1
3720,vayassu entha unnadi ani mukhyam kaadu energy entha unnadi ani mukhyam taggale jai megastar,1
3721,real hero real leader mulla reddy garu,1
3722,raamu aameku anni rakaluga nachinavaadu dorikithe okay annaka anthakante better vaadu dorikithe antunnavu kanuka aameku entha better ment anae daanimeeda claraty lekapovali ledhaa degree off betterment loo clarity vachiundaali,1
3723,raakudaani time loo vacchaanu expersion super,1
3724,ramana garu super gaa paaderu malli malli vinali anipistundi meeku aaa devudu inka manchi staayilo vunchaali ani korukuntanu,1
3725,ramana garu mea voice super pays expression super propose super all ways ures perfect,1
3726,ramana garu mea perfamence chaalaa baagundi,1
3727,music super,1
3728,music chaalaa chaalaa baagundi,1
3729,modata ee samskruti modalaindi mea daggara nunde kadhaa naanii gaaruu,1
3730,moothiki unna mask teesi pettu brow postlekunte bhayapadutunnav anukuntaaru,1
3731,maalaa visarjan chestunnarani edustundi kadhaa papa ayyappa ante oka vesanam oka saari mala vesukunte ika aagalemu teesetappudu neenu edustaanu,1
3732,mamuluga ledhu twist super aha kevvu keka,1
3733,maa paristhiti kuudaa alaane undhi swami,1
3734,maa nannagari site naaku vachindi andukani naaku emi kanipinchadu annaiah,1
3735,malli malli repeat chestu chustunna vaallu entamandi unnaaru,1
3736,manchi manasunna mana kalyan raam gaariki dakkina goppa vijayam ee cinema,1
3737,bharatadesam garvinchadagga natudu entr anna komaram bheem,1
3738,bhaanu akka ramana anna super super songs paadutunnaaru kadhaa akka,1
3739,bimbisara kalyan raam gaari carrier loo bhaarii vijayam sadhinchadam chaalaa aanandamgaa undhi,1
3740,balaiah babu abhimanini ee cinema pedda itu kottaalani manaspuurtigaa korukuntunnanu jai balaiah jai chiranjeeva,1
3741,bayyakemera maan konchem said nundi zoom cheyy okasari camer maan kii oka oo vesukondi,1
3742,premaku guarantee ledu kaada teacher,1
3743,prasad anna nee punchy timing super anna,1
3744,prashu vaalla dadiki oka like kottandi,1
3745,prabhash annaiah ante entha mandiki ishtam malli malli ee show chudali ani entha mandi kii anipistunnadi ii love yu darling prabhash annaiah,1
3746,pallu perugu puvvulu kcr faam house loo amminav adhi andariki telisina vishayame,1
3747,papa chetiki katti ichhe seen ennisaarlu chusina kallalo neellu tirugutunnaayi great thout bye director,1
3748,paramanandaya shishyulu,1
3749,neenu chestaanu raa neeku dinner,1
3750,neenu chusina vaelaadi funny veediyolallane top 1 lady action veediyo idhi ammai action super,1
3751,nuvvu cheppedi kuudaa makem ardham kaale fast,1
3752,nuvvu chaalaa chaalaa bagunnavu perfect gaa unnav meeru naaku nacchaaru,1
3753,neevu devudu saami,1
3754,nee andaaniki anthaa mata avusaram maa beautiful lady,1
3755,nee anta andamaina ammai building nundidookithe nalanti vaallu emavvali cheppandi mea andaaniki padipoya,1
3756,ninnu evaranna aapedi ninnu aape magaadu puttaledu inca meeru oodinaa gelichinaa naa ootu meeke jai janasena,1
3757,nidra poyadani train kii elaa telustondi,1
3758,naaku pellayina tarvaata nunchi neenu aemee kanipettaleka potunnanu annaiah,1
3759,natasimham nandamuri balaiah kuu tiruguledu blockbuster pakka jai balaiah jaijai balaiah,1
3760,taataku tagga manavadu sinimaaku nyayam chesaadu nyayam chesaadu,1
3761,thana swayam krishi tho kashtapadi thana natanatho prekshakula hrudayaallo cheragani mudra vesukunna mana megastar chiranjeevi,1
3762,digil badulu mandhu kodithe saripotundi,1
3763,dance loo aayanni minchalante marrow chiranjeevi ravalsinde,1
3764,chaalaa saampradaaya baddhamgaa unnaaru meedhe nijamaina andam,1
3765,chaalaa adbhutamgaa music dance step result super,1
3766,chaalaa adbhutamgaa paadaru brother meeru paadutunte entha adbhutamgaa undo maatallo cheppalenamtagaa undhi,1
3767,kottinchukunte tappa oorukune lae leve,1
3768,keeravani garu ee paataku pranam poesaaru adhbutam,1
3769,kaavalani taagistunnaavu kadhaa roja,1
3770,kalyan raam gaari jeevitamlo marchipoleni adbhutamaina cinema ee bimbisara,1
3771,emayindi mana balayyaki cheelchi chendaadutunnaduadi patta ainafite ainazai balaiah,1
3772,enti intlo andaruu brahmotsavam sinimaaku vellara,1
3773,evaru padaro conny baagaa paadaru great hotsapp sir,1
3774,entr nee chustunte thana natana kosame venditera puttindemo anipistundi,1
3775,entha mandi kallallo neellu tirigaayi,1
3776,ee cinema manchi vijayam sadhinchali ani entamandi korukuntunnaru,1
3777,ee sang kii cinema hall loo chesina raccha maamulu kaadu,1
3778,ee sang 10 samvatsaraala taruvaata chusina kuudaa adhe feel untundi heart touching sang,1
3779,ee show kevalam ippativaraku balayyakosam chusamu conny modatisaarigaa prabhas kosam entha mandi eduru chuustunnaaru,1
3780,ee promo chusinanta sepu naa mohamlo chirunavvu aagaledu,1
3781,ee promo kosam entamandi eduruchuustunnaaru,1
3782,ee patni neenu vinnantagaa evaru vinaledu emo anae antagaa vinnanu,1
3783,ee patta chushaka ee cinema release eppudaiddaa ani eduruchuse aasakti perigindi,1
3784,ee patta entha mandi kii nachindi,1
3785,ee patta ante entamandiki ishtam,1
3786,ee patta ante entha mandiki ishtam deeje tillu atla untundi manoditho,1
3787,ee intaarvu paerutoe camera meen panduga cheskuntunnadu anni angles loonu,1
3788,ilanti jeevita satyaalani atta lu chuusi kodalani swechhagaa batakaniste bagundu memu kuudaa happy batukutam kadhaa,1
3789,idoka goppa vishayama bokka loo sodhi,1
3790,interview mottam mokam meeda chirunavvutho chuusinavaaru entamandi,1
3791,ii love yu anu akka,1
3792,aahaa aevee aarojulu eekaamedee chuusii ennaallu ayinado,1
3793,aalochana baagundi amalu cheyandi tvaralo mimmalni news loo chudatam kosam eduru chuustaanu thankue,1
3794,asalu haaran kottakapothe train ippatlo raadani ardham,1
3795,areyy choy ammina modhi bharat desamnni adhaniki ambaaneeki elaa ammutunnado alaane edigaadu,1
3796,abba ee tictock kosam eppatinuncho vetukutunna,1
3797,anna mana laabham aadukundanna jai janasena jaihind,1
3798,annaiah kii okka chhaans iddam,1
3799,anna namaskaram super pettindru,1
3800,anna aa taataki manchi natudu mana junior entr lone kanipinchinaadu mana jejinaaniki tagga manavadivi nuvvena,1
3801,adagale conny edainaa ichhe annaiah avta line entamandiki ishtam,1
3802,anthaa okay brow intakee ivanni evaru kuurchoni lekkistaaru evaru vintarumanam vinaka pothe train velladaa,1
3803,voh acting vaerae level bass adaragottaaru bhalegaa undhi,1
3804,west godavari loo adhee jarigindi,1
3805,venakaala unnoonni adugu cheptaadu,1
3806,vaadu ninnu kl university loo chuusi undadu anduke alaa annadu,1
3807,vaddu bangaaram nuvvu happy gaa vundaali,1
3808,vaadu feel avvadu vadi answer kii nuv avtav,1
3809,turning teesukuna vadihi,1
3810,tanu hug teesukone style loo kuudaa friendliness undhi tappa lust ledhu,1
3811,supper akka chaala cute gaa vunnaru,1
3812,super concept inca music chaalaa baagundi short film kuudaa chaalaa baagundi,1
3813,super brow anta ina mana ongol vaalu super brow,1
3814,super brow nae channel 1stime chustunna super veediyo ii content meda akkuva videos cheyy brow channel noo1 avutundi,1
3815,srikakulam busstand loo ee ammai kii posting iyyandi amma,1
3816,saarii brow maaku anta adrushtam ledhu,1
3817,sir may janta chaalaa bagunttadi sir eppudu maeru elaage happy gaa unddaali sir neenu meku chaalaa pedha funn nni,1
3818,argievy is naa bhootho naa bhavishyat guruji fore meen,1
3819,rakkamma upestondi sang adurs,1
3820,raa neenu pedataanu neku,1
3821,palsar bike ramana em ayyipotaaduu shishu marry,1
3822,paristhitulu murry intha pagabattesayenti,1
3823,paapam bhaiyya bobby kii potta abbam gaa vundhi,1
3824,ongol pays college 2020 batch maadhi,1
3825,oka vela aa horn vinipinchakapothe,1
3826,oka station nunchi inko station varaku nonstop horn kodithe appudu m ani artam chesukovali,1
